RecordID,CustomerID,City,Lat Long,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Churn Reason
2085,3727-OWVYD,Campo,"32.673483, -116.472863",Male,No,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,61.2,2021.2,0,2075,Unknown
2086,2294-SALNE,Chula Vista,"32.636792, -117.054989",Male,No,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,86.8,1940.8,0,3200,Unknown
2087,4847-TAJYI,Chula Vista,"32.607964, -117.059459",Female,Yes,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,567.8,0,2578,Unknown
2088,1563-IWQEX,Chula Vista,"32.64164, -116.985026",Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,220.35,0,5715,Unknown
2089,8203-XJZRC,Chula Vista,"32.688506, -116.938632",Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,0,5384,Unknown
2090,6556-DBKZF,Chula Vista,"32.605012, -116.97595",Female,No,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,76.05,5436.45,0,5841,Unknown
2091,6851-WEFYX,Descanso,"32.912664, -116.635387",Male,Yes,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,3437.5,0,3318,Unknown
2092,2985-JUUBZ,Dulzura,"32.622999, -116.687855",Male,No,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.55,3015.75,0,3718,Unknown
2093,0895-LMRSF,Imperial Beach,"32.579134, -117.119009",Male,No,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.9,1509.8,0,3314,Unknown
2094,8266-VBFQL,Jamul,"32.695681, -116.798386",Male,No,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.4,356.65,0,3314,Unknown
2095,8181-YHCMF,La Mesa,"32.759327, -116.99726",Female,No,Yes,No,68,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.3,4109,0,4864,Unknown
2096,2240-HSJQD,La Mesa,"32.782501, -117.01611",Male,No,No,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,81.85,3141.7,0,3571,Unknown
2097,1248-DYXUB,Lemon Grove,"32.733564, -117.033713",Male,No,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.8,1229.1,0,5320,Unknown
2098,4115-BNPJY,National City,"32.67102, -117.095235",Male,No,Yes,No,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,75.55,2054.4,0,5625,Unknown
2099,3167-SNQPL,Pine Valley,"32.800671, -116.483363",Male,Yes,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,3741.85,0,4036,Unknown
2100,4091-TVOCN,Potrero,"32.619465, -116.593605",Male,No,No,No,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),78.75,3682.45,0,2257,Unknown
2101,1098-TDVUQ,Spring Valley,"32.726627, -116.994608",Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,0,4745,Unknown
2102,7277-OZCGZ,Spring Valley,"32.730264, -116.950963",Female,No,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.05,1886.25,0,5479,Unknown
2103,1557-EMYVT,Tecate,"32.587557, -116.636816",Female,No,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,4895.1,0,4115,Unknown
2104,2799-ARNLO,Bonsall,"33.290907, -117.202895",Female,Yes,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,341.6,0,5437,Unknown
2105,5027-YOCXN,Cardiff By The Sea,"33.015866, -117.272254",Male,No,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.05,5686.4,0,5604,Unknown
2106,3973-SKMLN,Carlsbad,"33.148116, -117.306043",Male,No,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.9,1355.1,0,5308,Unknown
2107,6745-JEFZB,El Cajon,"32.785165, -116.862648",Male,No,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),91.5,3236.35,0,3617,Unknown
2108,9880-TDQAC,El Cajon,"32.832706, -116.873258",Female,No,Yes,No,72,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,60.0,4264,0,5471,Unknown
2109,8705-WZCYL,Encinitas,"33.054579, -117.25665",Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.8,44.8,0,2269,Unknown
2110,7102-JJVTX,Escondido,"33.081478, -117.033814",Female,No,Yes,No,9,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,48.6,422.3,0,4562,Unknown
2111,8626-PTQGE,Escondido,"33.21846, -117.116916",Male,No,No,No,69,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,4176.7,0,5388,Unknown
2112,4983-CLMLV,Escondido,"33.141265, -116.967221",Female,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.7,5138.1,0,4044,Unknown
2113,5701-YVSVF,Fallbrook,"33.362575, -117.299644",Female,Yes,Yes,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.9,880.05,0,4413,Unknown
2114,5697-GOMBF,Julian,"32.980678, -116.262854",Female,Yes,Yes,Yes,28,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.9,973.65,0,5444,Unknown
2115,2739-CACDQ,La Jolla,"32.853743, -117.25034",Female,Yes,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.65,1470.05,0,3754,Unknown
2116,9385-EHGDO,Lakeside,"32.909873, -116.906774",Female,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,739.35,0,4177,Unknown
2117,9498-FIMXL,Oceanside,"33.351059, -117.420557",Female,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,161.95,0,5272,Unknown
2118,2379-GYFLQ,Oceanside,"33.194742, -117.29032",Male,No,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),94.9,4422.95,0,5316,Unknown
2119,2088-IEBAU,Poway,"32.984395, -117.013454",Female,No,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,88.15,6148.45,0,5531,Unknown
2120,7982-VCELR,Ramona,"33.044541, -116.833922",Female,No,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.8,3565.65,0,2807,Unknown
2121,6035-BXTTY,Rancho Santa Fe,"33.012751, -117.200617",Female,Yes,No,No,32,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1830.1,0,4045,Unknown
2122,6885-PKOAM,San Marcos,"33.162624, -117.170863",Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.75,6223.8,0,4487,Unknown
2123,7520-HQWJU,Santa Ysabel,"33.174725, -116.743329",Female,No,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65,0,4172,Unknown
2124,9639-BUJXT,Santee,"32.847336, -116.997605",Male,No,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.5,1328.15,0,5997,Unknown
2125,5924-SNGKP,Solana Beach,"33.001813, -117.263628",Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.25,865,0,3972,Unknown
2126,0021-IKXGC,San Marcos,"33.119028, -117.166036",Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.1,72.1,0,4432,Unknown
2127,8966-SNIZF,Vista,"33.17494, -117.242761",Female,No,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.45,1303.5,0,5540,Unknown
2128,6243-OZGFH,Vista,"33.22784, -117.200024",Female,No,No,No,23,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.95,996.85,0,3248,Unknown
2129,4654-DLAMQ,Warner Springs,"33.323705, -116.626907",Female,Yes,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),97.0,6430.9,0,4053,Unknown
2130,0513-RBGPE,Rancho Santa Fe,"32.99356, -117.207121",Male,No,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62.8,2278.75,0,5229,Unknown
2131,5160-UXJED,San Diego,"32.72523, -117.171346",Male,No,No,No,17,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,44.6,681.4,0,2130,Unknown
2132,4115-NZRKS,San Diego,"32.716007, -117.117462",Female,Yes,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.15,574.35,0,2415,Unknown
2133,3351-NGXYI,San Diego,"32.71346, -117.236378",Female,Yes,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.1,889,0,2276,Unknown
2134,8984-EYLLL,San Diego,"32.741852, -117.243453",Male,No,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,6823.4,0,5682,Unknown
2135,9833-TGFHX,San Diego,"32.787836, -117.232376",Male,No,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,97.1,4016.75,0,2170,Unknown
2136,9294-TDIPC,San Diego,"32.76501, -117.19938",Male,No,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,83.75,0,5169,Unknown
2137,5229-DTFYB,San Diego,"32.805518, -117.169052",Female,No,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.8,3959.15,0,5584,Unknown
2138,0104-PPXDV,San Diego,"32.697098, -117.116587",Male,No,Yes,No,58,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),50.3,2878.55,0,5232,Unknown
2139,5176-LMJXE,San Diego,"32.707892, -117.05512",Female,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.55,945.7,0,5404,Unknown
2140,3583-KRKMD,San Diego,"32.762506, -117.07245",Male,No,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,1373.05,0,4668,Unknown
2141,9069-LGEUL,San Diego,"32.825086, -117.199424",Male,No,Yes,No,23,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.95,1406,0,5379,Unknown
2142,7302-ZHMHP,Coronado,"32.68674, -117.186612",Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,19.15,0,2577,Unknown
2143,9571-EDEBV,San Diego,"32.802959, -117.027095",Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),98.65,6962.85,0,5101,Unknown
2144,3520-FJGCV,San Diego,"32.807867, -117.060993",Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.6,8126.65,0,6486,Unknown
2145,6563-VRERX,San Diego,"32.898613, -117.202937",Male,No,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,690.25,0,5212,Unknown
2146,6122-EFVKN,San Diego,"32.808814, -117.134694",Male,No,No,No,24,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.75,830.8,0,5531,Unknown
2147,2805-EDJPQ,San Diego,"32.827238, -117.089287",Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),99.75,5608.4,0,5926,Unknown
2148,6862-CQUMB,San Diego,"32.886925, -117.152162",Male,No,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,0,2640,Unknown
2149,7156-MXBJE,San Diego,"33.017518, -117.118456",Female,No,No,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),85.1,3662.25,0,2319,Unknown
2150,6158-HDPXZ,San Diego,"33.000269, -117.072093",Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.35,25.35,0,4193,Unknown
2151,2863-IMQDR,San Diego,"32.957195, -117.202542",Female,No,No,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,89.65,5308.7,0,6149,Unknown
2152,5686-CMAWK,San Diego,"32.89325, -117.087091",Male,No,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,86.75,1410.25,0,5863,Unknown
2153,5651-CRHKQ,San Diego,"32.677716, -117.047666",Female,No,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),86.2,3339.05,0,5325,Unknown
2154,8204-YJCLA,San Ysidro,"32.555828, -117.040073",Male,Yes,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.8,4732.35,0,4886,Unknown
2155,6583-SZVGP,Indio,"33.752938, -116.230055",Male,No,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,5067.45,0,5994,Unknown
2156,1708-PBBOA,Banning,"33.936298, -116.849577",Female,No,No,No,42,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,54.75,2348.45,0,3179,Unknown
2157,8782-LKFPK,Beaumont,"33.946982, -116.977672",Male,No,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.4,4063,0,4751,Unknown
2158,5522-JBWMO,Blythe,"33.674583, -114.71612",Male,No,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44,0,4020,Unknown
2159,3597-MVHJT,Brawley,"33.03933, -115.191857",Female,No,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,0,2026,Unknown
2160,9774-NRNAU,Cabazon,"33.929812, -116.76058",Male,Yes,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,2309.55,0,5352,Unknown
2161,0224-RLWWD,Calexico,"32.690654, -115.431225",Female,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.3,89.3,0,3805,Unknown
2162,9967-ATRFS,Calipatria,"33.143826, -115.497485",Female,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,367.55,0,3245,Unknown
2163,3951-NJCVI,Cathedral City,"33.829583, -116.474131",Female,Yes,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,3944.5,0,2677,Unknown
2164,2977-CEBSX,Coachella,"33.680031, -116.171678",Female,No,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.05,5965.95,0,5813,Unknown
2165,0177-PXBAT,Desert Center,"33.889605, -115.257009",Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7,0,5655,Unknown
2166,2519-ERQOJ,Desert Hot Springs,"33.832799, -116.250973",Male,Yes,No,No,33,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.6,1803.7,0,5322,Unknown
2167,5876-QMYLD,Earp,"34.137742, -114.36514",Female,No,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,415.1,0,3742,Unknown
2168,2277-AXSDC,El Centro,"32.770393, -115.60915",Female,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,624.15,0,4691,Unknown
2169,9442-JTWDL,Heber,"32.730583, -115.501083",Female,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,237.7,0,5355,Unknown
2170,3067-SVMTC,Imperial,"32.858595, -115.662709",Female,No,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.9,3848.8,0,5160,Unknown
2171,5495-GPSRW,Joshua Tree,"34.167236, -116.281511",Male,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,419.4,0,2120,Unknown
2172,7606-BPHHN,La Quinta,"33.695532, -116.310571",Male,No,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1468.75,0,5368,Unknown
2173,4742-DRORA,Mecca,"33.543835, -115.993906",Male,No,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.4,5812,0,4149,Unknown
2174,0111-KLBQG,Morongo Valley,"34.097863, -116.594561",Male,Yes,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,0,2844,Unknown
2175,4163-NCJAK,Palm Desert,"33.694501, -116.412711",Female,No,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.45,1066.15,0,2438,Unknown
2176,5233-AOZUF,Palm Springs,"33.839989, -116.659215",Female,No,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,2149.05,0,3483,Unknown
2177,5973-EJGDP,Palm Springs,"33.745746, -116.514215",Male,No,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.35,4473,0,4899,Unknown
2178,1996-DBMUS,Palo Verde,"33.3249, -114.758334",Female,Yes,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,0,5523,Unknown
2179,7916-VCCPB,Parker Dam,"34.273872, -114.192901",Female,No,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,0,3624,Unknown
2180,4686-GEFRM,Pioneertown,"34.201108, -116.593456",Male,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.7,6858.9,0,5582,Unknown
2181,5249-QYHEX,Rancho Mirage,"33.763678, -116.429928",Female,No,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1024.7,0,3021,Unknown
2182,2233-FAGXV,Salton City,"33.28156, -115.955541",Female,No,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.3,132.25,0,3181,Unknown
2183,5605-IYGFG,Thousand Palms,"33.849263, -116.382778",Female,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45,0,5501,Unknown
2184,7663-ZTEGJ,Twentynine Palms,"34.17211, -115.769773",Male,No,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),100.55,2830.45,0,3055,Unknown
2185,3935-TBRZZ,Twentynine Palms,"34.457829, -116.139589",Male,No,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.7,1110.5,0,3037,Unknown
2186,8111-BKVDS,Vidal,"34.264124, -114.717964",Female,No,No,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3,0,2164,Unknown
2187,2055-SIFSS,Westmorland,"33.03679, -115.60503",Female,Yes,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.65,2838.55,0,4763,Unknown
2188,2806-MLNTI,White Water,"33.972293, -116.654195",Male,Yes,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.1,5376.4,0,4621,Unknown
2189,8734-DKSTZ,Winterhaven,"32.852947, -114.850784",Female,No,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.95,858.6,0,4922,Unknown
2190,4360-PNRQB,Yucca Valley,"34.159534, -116.425984",Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,0,4030,Unknown
